,0,1
0,ACCEDE00060_174.png,0.854551970959
1,ACCEDE00060_189.png,0.555552780628
2,ACCEDE00060_170.png,0.693261384964
3,ACCEDE00060_62.png,0.363486230373
4,ACCEDE00060_183.png,0.90494799614
5,ACCEDE00060_1.png,0.20698903501
6,ACCEDE00060_67.png,0.72127109766
7,ACCEDE00060_103.png,0.870951890945
8,ACCEDE00060_187.png,0.658573448658
9,ACCEDE00060_179.png,0.908294558525
10,ACCEDE00060_98.png,0.878747344017
11,ACCEDE00060_110.png,0.849441945553
12,ACCEDE00060_106.png,0.87502604723
13,ACCEDE00060_34.png,0.248311981559
14,ACCEDE00060_94.png,0.771286010742
